"WBIC","Year","Lake","age0cpe.mile","id","recruitment","GDD_wtr_5c","ice_off_julian_date","coef_var_30.60","mean.GDD","area.hectares","Conductance","mean.lmb.standardized"
"1602300",2011,"LONG LAKE",1.13924050632911,"1602300 2011","0",2353.59236116232,113,0.13992361752049,2257.42964515978,358.4885484,77.5,-1.29103934218529
"1602300",1997,"LONG L",1.463414634,"1602300 1997","0",2028.980729874,122,0.17680260545176,2257.42964515978,358.4885484,77.5,-1.29103934218529
"1602300",2014,"LONG",0,"1602300 2014","0",2162.06515804174,129,0.060995805349215,2257.42964515978,358.4885484,77.5,-1.29103934218529
"1602300",2009,"LONG LAKE",2.30769230769231,"1602300 2009","0",2067.10980310373,111,0.184417390571129,2257.42964515978,358.4885484,77.5,-1.29103934218529
"1602300",2004,"LONG L",0,"1602300 2004","0",2140.12126879152,110,0.179021147130399,2257.42964515978,358.4885484,77.5,-1.29103934218529
"1602300",1996,"LONG L",0,"1602300 1996","0",1912.47034108533,136,0.0857204064316797,2257.42964515978,358.4885484,77.5,-1.29103934218529
"1603400",1993,"VOYAGEUR L",4.691729304,"1603400 1993","0",1965.54617724604,118,0.168907498319067,1986.20032981465,57.93140626,NA,NA
"1603400",1996,"VOYAGEUR L",9.2,"1603400 1996","0",2006.85448238326,130,0.103651583061611,1986.20032981465,57.93140626,NA,NA
"1603700",1987,"CATFISH L",160.7964602,"1603700 1987","1",2485.11245318612,104,0.129053465833545,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",2005,"CATFISH L",47.96460177,"1603700 2005","1",2606.46416231806,108,0.239582569806714,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",2000,"CATFISH L",13.89380531,"1603700 2000","1",2366.95546849115,102,0.0807515528904703,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",1999,"CATFISH L",25.04424779,"1603700 1999","1",2352.48500009837,107,0.171622235303814,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",2013,"CATFISH",0.63,"1603700 2013","0",2440.45466268465,112,0.104547190436074,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",2003,"CATFISH L",25.04424779,"1603700 2003","1",2405.44977998406,111,0.124583428724394,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",2001,"CATFISH L",179.380531,"1603700 2001","1",2430.16669598545,111,0.143646649686387,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",1997,"CATFISH L",110.3539823,"1603700 1997","1",2136.04766794584,121,0.140625699616755,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",1995,"CATFISH L",105.6637168,"1603700 1995","1",2293.42686263146,113,0.21966773543553,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",1998,"CATFISH L",48.40707965,"1603700 1998","1",2656.60655386147,102,0.110399105645852,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",2007,"CATFISH L",4.955752212,"1603700 2007","0",2678.11546907477,105,0.10402000946355,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",1994,"CATFISH L",146.460177,"1603700 1994","1",2318.84119434742,114,0.142383972471475,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",2006,"CATFISH L",17.61061947,"1603700 2006","1",2494.67449538179,105,0.254722157556212,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",2011,"CATFISH L",17.52212389,"1603700 2011","1",2446.69804129512,112,0.115504889889767,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",1996,"CATFISH L",96.63716814,"1603700 1996","1",2040.78787591599,131,0.104825955790498,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",1993,"CATFISH L",32.77233915,"1603700 1993","1",2007.96824172126,118,0.140670874633382,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",1992,"CATFISH L",41.15044248,"1603700 1992","1",2067.82690678291,114,0.119151318082835,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",1990,"CATFISH L",8.020833333,"1603700 1990","0",2278.06862169238,111,0.124647481204349,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",2010,"CATFISH L",50.26548673,"1603700 2010","1",2583.30476289939,98,0.288541204076111,2369.16923230674,395.6039105,66,-0.665245778165036
"1603700",2008,"CATFISH L",6.991150442,"1603700 2008","0",2293.92972983711,113,0.141448625402349,2369.16923230674,395.6039105,66,-0.665245778165036
"1603800",1994,"CRANBERRY L",132.1929825,"1603800 1994","1",2300.56394805438,114,0.13068038837415,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",1998,"CRANBERRY L",87.45614035,"1603800 1998","1",2635.66157730234,101,0.11246538308578,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",1993,"CRANBERRY L",49.13580247,"1603800 1993","1",1993.92145445701,118,0.153035137049614,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",2013,"CRANBERRY",3.94,"1603800 2013","0",2416.98902486931,108,0.10315704434958,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",1997,"CRANBERRY L",155,"1603800 1997","1",2132.02971115355,121,0.131363154095724,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",1992,"CRANBERRY L",37.89473684,"1603800 1992","1",2050.25506856644,114,0.117433316277886,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",1995,"CRANBERRY L",391.4912281,"1603800 1995","1",2277.43475790857,111,0.175751728024968,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",1990,"CRANBERRY L",5.78313253,"1603800 1990","0",2265.1986584761,111,0.135749193849034,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",1999,"CRANBERRY L",54.9122807,"1603800 1999","1",2342.5539502628,106,0.181750169808726,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",2000,"CRANBERRY L",52.89473684,"1603800 2000","1",2342.34005022364,101,0.0798351021599684,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",2005,"CRANBERRY L",49.64912281,"1603800 2005","1",2585.75517365938,108,0.227423039449652,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",2007,"CRANBERRY L",23.42105263,"1603800 2007","1",2668.21558670188,105,0.100740546489137,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",2011,"CRANBERRY L",34.64912281,"1603800 2011","1",2422.79780778763,112,0.108506922926732,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",1996,"CRANBERRY L",216.0526316,"1603800 1996","1",2030.32121045631,131,0.0897973468727431,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",2008,"CRANBERRY L",9.210526316,"1603800 2008","0",2282.16115810634,112,0.14899453921932,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1603800",2010,"CRANBERRY L",58.50877193,"1603800 2010","1",2569.34412459694,98,0.291549259221985,2332.22145391141,374.0715652,59.5,-0.320064924785178
"1605800",1994,"SEVENMILE L",37.37704918,"1605800 1994","1",2289.79561261601,115,0.157211930026932,2223.24588436018,209.7075799,74,-0.866557944815013
"1605800",1991,"SEVENMILE L",67.24137931,"1605800 1991","1",2405.81811064001,111,0.0971912694275625,2223.24588436018,209.7075799,74,-0.866557944815013
"1605800",1990,"SEVENMILE L",3.278688525,"1605800 1990","0",2249.97828847006,113,0.122993175754067,2223.24588436018,209.7075799,74,-0.866557944815013
"1605800",1988,"SEVENMILE L",24.82758621,"1605800 1988","1",2393.65081191995,114,0.116220310342163,2223.24588436018,209.7075799,74,-0.866557944815013
"1605800",1993,"SEVENMILE L",32.13114754,"1605800 1993","1",2000.82944673517,118,0.161856028917091,2223.24588436018,209.7075799,74,-0.866557944815013
"1605800",1996,"SEVENMILE L",57.44186047,"1605800 1996","1",1999.4030357799,134,0.086243967345498,2223.24588436018,209.7075799,74,-0.866557944815013
"1609000",2007,"LONG L",43.2,"1609000 2007","1",2569.36141065204,101,0.128867295592786,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",2010,"LONG L",38.93333333,"1609000 2010","1",2464.08110390769,95,0.346097309703245,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",2009,"LONG L",8.266666667,"1609000 2009","0",2035.95748099548,107,0.130867867070576,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",2008,"LONG L",15.2,"1609000 2008","1",2204.09165101276,111,0.179536723804678,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",1991,"LONG L",44.26666667,"1609000 1991","1",2321.2839325803,108,0.105650896552257,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",1994,"LONG L",90.13333333,"1609000 1994","1",2204.21119134012,110,0.128467711888817,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",2005,"LONG L",37.06666667,"1609000 2005","1",2488.20956506311,105,0.273863534490582,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",2003,"LONG L",7.066666667,"1609000 2003","0",2274.42964535261,110,0.114883876471548,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",1995,"LONG L",197.0666667,"1609000 1995","1",2200.58157004959,109,0.189326598136218,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",2014,"LONG LAKE",9.73,"1609000 2014","0",2198.65420924769,118,0.073611892426219,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",1996,"LONG L",59.6,"1609000 1996","1",1955.31647251608,128,0.138838224029238,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",1990,"LONG L",13.06666667,"1609000 1990","1",2179.50231647123,109,0.182311839318216,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609000",1992,"LONG L",37.2,"1609000 1992","1",1974.57433275235,111,0.148963995988777,2236.173452457,244.5409755,57.5,-0.458313605339634
"1609100",2003,"PLANTING GROUND L",15.71428571,"1609100 2003","1",2274.42964535261,110,0.114883876471548,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",2008,"PLANTING GROUND L",40.0952381,"1609100 2008","1",2204.09165101276,111,0.179536723804678,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",1997,"PLANTING GROUND L",96.85714286,"1609100 1997","1",2056.7856969833,117,0.178636331632447,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",2000,"PLANTING GROUND L",22,"1609100 2000","1",2247.03970576043,97,0.166904887638489,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",2005,"PLANTING GROUND L",19.9047619,"1609100 2005","1",2488.20956506311,105,0.273863534490582,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",1998,"PLANTING GROUND L",63.2038835,"1609100 1998","1",2520.48639549856,99,0.149192042647557,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",2007,"PLANTING GROUND L",75.95238095,"1609100 2007","1",2569.36141065204,101,0.128867295592786,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",2001,"PLANTING GROUND L",77.33333333,"1609100 2001","1",2312.54431421289,109,0.199217010154104,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",1999,"PLANTING GROUND L",48.95238095,"1609100 1999","1",2260.71981203388,104,0.223322543218835,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",2009,"PLANTING GROUND L",16.19047619,"1609100 2009","1",2035.95748099548,107,0.130867867070576,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",2002,"PLANTING GROUND L",102.5714286,"1609100 2002","1",2330.27305546166,105,0.310006584198663,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",1992,"PLANTING GROUND L",11.61904762,"1609100 1992","1",1974.57433275235,111,0.148963995988777,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",2014,"PLANTING GROUND",15.98,"1609100 2014","1",2198.65420924769,118,0.073611892426219,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",2010,"PLANTING GROUND L",72.19047619,"1609100 2010","1",2464.08110390769,95,0.346097309703245,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",1993,"PLANTING GROUND L",57.33333333,"1609100 1993","1",1929.81076219722,113,0.187577775416707,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",2011,"PLANTING GROUND L",43.14285714,"1609100 2011","1",2315.70104472396,109,0.151625886025916,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",2012,"PLANTING GROUND L",53.42857143,"1609100 2012","1",2395.4439330334,97,0.094865238900438,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",1996,"PLANTING GROUND L",18,"1609100 1996","1",1955.31647251608,128,0.138838224029238,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",1995,"PLANTING GROUND L",97.84313725,"1609100 1995","1",2200.58157004959,109,0.189326598136218,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609100",1990,"PLANTING GROUND L",17.23809524,"1609100 1990","1",2179.50231647123,109,0.182311839318216,2245.6782238963,408.9328942,58.25,-1.05440279896464
"1609600",1995,"TOWNLINE L",10.47619048,"1609600 1995","1",2200.58157004959,109,0.189326598136218,2188.22932218119,57.57435162,90,0.249928187628977
"1609600",1996,"TOWNLINE L",2.380952381,"1609600 1996","0",1955.31647251608,128,0.138838224029238,2188.22932218119,57.57435162,90,0.249928187628977
"1609600",1994,"TOWNLINE L",31.9047619,"1609600 1994","1",2204.21119134012,110,0.128467711888817,2188.22932218119,57.57435162,90,0.249928187628977
"1609600",2006,"TOWNLINE L",36.19047619,"1609600 2006","1",2392.80805481896,103,0.31415511549547,2188.22932218119,57.57435162,90,0.249928187628977
"1610300",1994,"RANGE LINE L",43.88888889,"1610300 1994","1",2347.45028730225,112,0.146352454235776,2333.24764259777,52.05180639,69,NA
"1610300",1995,"RANGE LINE L",83.88888889,"1610300 1995","1",2319.04499789329,110,0.191098902430593,2333.24764259777,52.05180639,69,NA
"1610400",1995,"ROUND L",102.7272727,"1610400 1995","1",2200.58157004959,109,0.189326598136218,2249.06375636409,61.20712639,57,-1.00191886311843
"1610400",2014,"ROUND",8.5,"1610400 2014","0",2198.65420924769,118,0.073611892426219,2249.06375636409,61.20712639,57,-1.00191886311843
"1610400",1994,"ROUND L",55.90909091,"1610400 1994","1",2204.21119134012,110,0.128467711888817,2249.06375636409,61.20712639,57,-1.00191886311843
"1610400",2006,"ROUND L",27,"1610400 2006","1",2392.80805481896,103,0.31415511549547,2249.06375636409,61.20712639,57,-1.00191886311843
"1610500",2010,"ISLAND L",40,"1610500 2010","1",2464.08110390769,95,0.346097309703245,2298.49157815682,123.2353058,52.33333333,-1.20954981791395
"1610500",2003,"ISLAND L",9.318181818,"1610500 2003","0",2274.42964535261,110,0.114883876471548,2298.49157815682,123.2353058,52.33333333,-1.20954981791395
"1610500",2004,"ISLAND L",38.40909091,"1610500 2004","1",2164.95728547479,108,0.150019003698385,2298.49157815682,123.2353058,52.33333333,-1.20954981791395
"1610500",2014,"ISLAND",18.75,"1610500 2014","1",2198.65420924769,118,0.073611892426219,2298.49157815682,123.2353058,52.33333333,-1.20954981791395
"1610500",2005,"ISLAND L",16.13636364,"1610500 2005","1",2488.20956506311,105,0.273863534490582,2298.49157815682,123.2353058,52.33333333,-1.20954981791395
"1610500",1994,"ISLAND L",47,"1610500 1994","1",2204.21119134012,110,0.128467711888817,2298.49157815682,123.2353058,52.33333333,-1.20954981791395
"1610500",2006,"ISLAND L",15,"1610500 2006","1",2392.80805481896,103,0.31415511549547,2298.49157815682,123.2353058,52.33333333,-1.20954981791395
"1610500",1995,"ISLAND L",74.31818182,"1610500 1995","1",2200.58157004959,109,0.189326598136218,2298.49157815682,123.2353058,52.33333333,-1.20954981791395
"1610600",2005,"LITTLE FORK L",23.07692308,"1610600 2005","1",2488.20956506311,105,0.273863534490582,2292.75514589135,136.1463246,50,-1.61051974488946
"1610600",2012,"LITTLE FORK L",38.65384615,"1610600 2012","1",2395.4439330334,97,0.094865238900438,2292.75514589135,136.1463246,50,-1.61051974488946
"1610600",2011,"LITTLE FORK L",31.92307692,"1610600 2011","1",2315.70104472396,109,0.151625886025916,2292.75514589135,136.1463246,50,-1.61051974488946
"1610600",2006,"LITTLE FORK L",31.69014085,"1610600 2006","1",2392.80805481896,103,0.31415511549547,2292.75514589135,136.1463246,50,-1.61051974488946
"1610600",1996,"LITTLE FORK L",0.769230769,"1610600 1996","0",1955.31647251608,128,0.138838224029238,2292.75514589135,136.1463246,50,-1.61051974488946
"1610600",2014,"LITTLE FORK",7.25,"1610600 2014","0",2198.65420924769,118,0.073611892426219,2292.75514589135,136.1463246,50,-1.61051974488946
"1610600",2010,"LITTLE FORK L",147.3076923,"1610600 2010","1",2464.08110390769,95,0.346097309703245,2292.75514589135,136.1463246,50,-1.61051974488946
"1610600",1994,"LITTLE FORK L",70.51282051,"1610600 1994","1",2204.21119134012,110,0.128467711888817,2292.75514589135,136.1463246,50,-1.61051974488946
"1610600",1995,"LITTLE FORK L",90.76923077,"1610600 1995","1",2200.58157004959,109,0.189326598136218,2292.75514589135,136.1463246,50,-1.61051974488946
"1610600",2001,"LITTLE FORK L",76.73076923,"1610600 2001","1",2312.54431421289,109,0.199217010154104,2292.75514589135,136.1463246,50,-1.61051974488946
"1610700",1996,"BIG FORK L",55.18518519,"1610700 1996","1",1955.31647251608,128,0.138838224029238,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2008,"BIG FORK L",71.2962963,"1610700 2008","1",2204.09165101276,111,0.179536723804678,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",1995,"BIG FORK L",51.48148148,"1610700 1995","1",2200.58157004959,109,0.189326598136218,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2007,"BIG FORK L",36.66666667,"1610700 2007","1",2569.36141065204,101,0.128867295592786,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",1994,"BIG FORK L",58.02469136,"1610700 1994","1",2204.21119134012,110,0.128467711888817,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2005,"BIG FORK L",54.44444444,"1610700 2005","1",2488.20956506311,105,0.273863534490582,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2001,"BIG FORK L",281.1111111,"1610700 2001","1",2312.54431421289,109,0.199217010154104,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2006,"BIG FORK L",77.40740741,"1610700 2006","1",2392.80805481896,103,0.31415511549547,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",1992,"BIG FORK L",43.7037037,"1610700 1992","1",1974.57433275235,111,0.148963995988777,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",1990,"BIG FORK L",4.772727273,"1610700 1990","0",2179.50231647123,109,0.182311839318216,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2003,"BIG FORK L",119.8148148,"1610700 2003","1",2274.42964535261,110,0.114883876471548,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",1999,"BIG FORK L",31.2195122,"1610700 1999","1",2260.71981203388,104,0.223322543218835,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2000,"BIG FORK L",24.25925926,"1610700 2000","1",2247.03970576043,97,0.166904887638489,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",1998,"BIG FORK L",62.22222222,"1610700 1998","1",2520.48639549856,99,0.149192042647557,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2009,"BIG FORK L",18.33333333,"1610700 2009","1",2035.95748099548,107,0.130867867070576,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2014,"BIG FORK",16.42,"1610700 2014","1",2198.65420924769,118,0.073611892426219,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2010,"BIG FORK L",151.6666667,"1610700 2010","1",2464.08110390769,95,0.346097309703245,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",1997,"BIG FORK L",22.22222222,"1610700 1997","1",2056.7856969833,117,0.178636331632447,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2012,"BIG FORK L",50.37037037,"1610700 2012","1",2395.4439330334,97,0.094865238900438,2262.52499532131,268.2088831,51,-1.71934534718854
"1610700",2011,"BIG FORK L",55.92592593,"1610700 2011","1",2315.70104472396,109,0.151625886025916,2262.52499532131,268.2088831,51,-1.71934534718854
"1610800",2014,"FOURMILE",0.67,"1610800 2014","0",2198.65420924769,118,0.073611892426219,2321.07455866832,84.82033162,42.9,-1.75804561375379
"1610800",2011,"FOURMILE L",14.05405405,"1610800 2011","1",2315.70104472396,109,0.151625886025916,2321.07455866832,84.82033162,42.9,-1.75804561375379
"1610800",2007,"FOURMILE L",14.05405405,"1610800 2007","1",2569.36141065204,101,0.128867295592786,2321.07455866832,84.82033162,42.9,-1.75804561375379
"1610800",1995,"FOURMILE L",51.03448276,"1610800 1995","1",2200.58157004959,109,0.189326598136218,2321.07455866832,84.82033162,42.9,-1.75804561375379
"1611700",1992,"MEDICINE L",8.541666667,"1611700 1992","0",1974.57433275235,111,0.148963995988777,2290.53471961501,160.201765,59,-1.19122679396905
"1611700",2006,"MEDICINE L",37,"1611700 2006","1",2392.80805481896,103,0.31415511549547,2290.53471961501,160.201765,59,-1.19122679396905
"1611700",2011,"MEDICINE L",50.83333333,"1611700 2011","1",2315.70104472396,109,0.151625886025916,2290.53471961501,160.201765,59,-1.19122679396905
"1611700",2010,"MEDICINE L",62.08333333,"1611700 2010","1",2464.08110390769,95,0.346097309703245,2290.53471961501,160.201765,59,-1.19122679396905
"1611700",1998,"MEDICINE L",10.83333333,"1611700 1998","1",2520.48639549856,99,0.149192042647557,2290.53471961501,160.201765,59,-1.19122679396905
"1611700",2003,"MEDICINE L",14.375,"1611700 2003","1",2274.42964535261,110,0.114883876471548,2290.53471961501,160.201765,59,-1.19122679396905
"1611700",1994,"MEDICINE L",49.16666667,"1611700 1994","1",2204.21119134012,110,0.128467711888817,2290.53471961501,160.201765,59,-1.19122679396905
"1611700",2012,"MEDICINE L",19.58333333,"1611700 2012","1",2395.4439330334,97,0.094865238900438,2290.53471961501,160.201765,59,-1.19122679396905
"1611700",2014,"MEDICINE",2.56,"1611700 2014","0",2198.65420924769,118,0.073611892426219,2290.53471961501,160.201765,59,-1.19122679396905
"1611700",2004,"MEDICINE L",2.083333333,"1611700 2004","0",2164.95728547479,108,0.150019003698385,2290.53471961501,160.201765,59,-1.19122679396905
"1611800",2006,"LAUREL L",7.037037037,"1611800 2006","0",2392.80805481896,103,0.31415511549547,2130.33826733377,100.6258346,51.5,-1.04023610912909
"1611800",1996,"LAUREL L",3.333333333,"1611800 1996","0",1955.31647251608,128,0.138838224029238,2130.33826733377,100.6258346,51.5,-1.04023610912909
"1611800",1992,"LAUREL L",3.913043478,"1611800 1992","0",1974.57433275235,111,0.148963995988777,2130.33826733377,100.6258346,51.5,-1.04023610912909
"1611800",2014,"LAUREL",2,"1611800 2014","0",2198.65420924769,118,0.073611892426219,2130.33826733377,100.6258346,51.5,-1.04023610912909
"1612200",1992,"BIG STONE L",3.958333333,"1612200 1992","0",1974.57433275235,111,0.148963995988777,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",1996,"BIG STONE L",8.29787234,"1612200 1996","0",1955.31647251608,128,0.138838224029238,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",1995,"BIG STONE L",188.9583333,"1612200 1995","1",2200.58157004959,109,0.189326598136218,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",1990,"BIG STONE L",5.428571429,"1612200 1990","0",2179.50231647123,109,0.182311839318216,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",1997,"BIG STONE L",13.125,"1612200 1997","1",2056.7856969833,117,0.178636331632447,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",2010,"BIG STONE L",22.08333333,"1612200 2010","1",2464.08110390769,95,0.346097309703245,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",1994,"BIG STONE L",58.125,"1612200 1994","1",2204.21119134012,110,0.128467711888817,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",2008,"BIG STONE L",30.41666667,"1612200 2008","1",2204.09165101276,111,0.179536723804678,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",1988,"BIG STONE L",78.125,"1612200 1988","1",2291.36478855377,108,0.179780042444011,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",1991,"BIG STONE L",26.04166667,"1612200 1991","1",2321.2839325803,108,0.105650896552257,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",1998,"BIG STONE L",23.95833333,"1612200 1998","1",2520.48639549856,99,0.149192042647557,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",2004,"BIG STONE L",6.875,"1612200 2004","0",2164.95728547479,108,0.150019003698385,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",2011,"BIG STONE L",43.95833333,"1612200 2011","1",2315.70104472396,109,0.151625886025916,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",2007,"BIG STONE L",32.08333333,"1612200 2007","1",2569.36141065204,101,0.128867295592786,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",2006,"BIG STONE L",26.45833333,"1612200 2006","1",2392.80805481896,103,0.31415511549547,2268.95730077491,245.5566394,50,-1.43762008725796
"1612200",2005,"BIG STONE L",87.5,"1612200 2005","1",2488.20956506311,105,0.273863534490582,2268.95730077491,245.5566394,50,-1.43762008725796
"1612300",2014,"DEER",2.07,"1612300 2014","0",2198.65420924769,118,0.073611892426219,2198.65420924769,76.15907743,48.5,-1.97504444737847
"1612900",2014,"DOG",2.06,"1612900 2014","0",2198.65420924769,118,0.073611892426219,2198.65420924769,81.62835619,50.13333333,-0.473548620932321
"1613000",2006,"BIG L",16.81818182,"1613000 2006","1",2491.66358881046,105,0.239668101627629,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",2008,"BIG L",44.24242424,"1613000 2008","1",2312.40587361032,112,0.145795760030339,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",2007,"BIG L",31.06060606,"1613000 2007","1",2700.37470973553,102,0.0990487963404537,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",2010,"BIG L",14.39393939,"1613000 2010","1",2608.55661806075,97,0.288329890992973,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",1994,"BIG L",64.54545455,"1613000 1994","1",2338.57488492143,112,0.137939497132263,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",1996,"BIG L",17.72727273,"1613000 1996","1",2042.42476015882,131,0.0880178742489784,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",1999,"BIG L",6.5625,"1613000 1999","0",2367.95043266953,106,0.177567100416533,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",1992,"BIG L",4.242424242,"1613000 1992","0",2084.45076972017,112,0.13204732309548,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",2003,"BIG L",15.3968254,"1613000 2003","1",2422.3178368556,110,0.128983148314488,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",2001,"BIG L",54.83333333,"1613000 2001","1",2434.40482374075,111,0.123871370341674,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",1998,"BIG L",99.54771616,"1613000 1998","1",2663.13601244957,101,0.104840630571224,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",1997,"BIG L",6.515151515,"1613000 1997","0",2149.79645127435,120,0.162558119211871,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",1991,"BIG L",30,"1613000 1991","1",2438.1916334903,109,0.10841185550947,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",2000,"BIG L",24.31372549,"1613000 2000","1",2376.59136574565,102,0.0741623367796839,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",2012,"BIG L",19.39393939,"1613000 2012","1",2534.08445215596,98,0.0953108858306655,2392.20333221987,341.8722005,52,-1.46969499627088
"1613000",1995,"BIG L",25,"1613000 1995","1",2319.47434298274,108,0.185220688544973,2392.20333221987,341.8722005,52,-1.46969499627088
